ID;Name;Parent
A16AB21;Atidarsagene autotemcel;A16AB
A12AA11;Calcium pangamate;A12AA
J01CA03;Carbenicillin;J01CA
A10BH06;Gemigliptin;A10BH
C04AE02;Nicergoline;C04AE
J07AE51;Cholera, combinations with typhoid vaccine, inactivated, whole cell;J07AE
M05BA05;Tiludronic acid;M05BA
L04AC10;Secukinumab;L04AC
C09BA06;Quinapril and diuretics;C09BA
M02AA17;Niflumic acid;M02AA
G03AB02;Lynestrenol and ethinylestradiol;G03AB
V09DA05;Technetium (99mtc) galtifenin;V09DA
L04AA02;Muromonab-cd3;L04AA
C05AA12;Triamcinolone;C05AA
P01BA03;Primaquine;P01BA
J05AX21;Pentanedioic acid imidazolyl ethanamide;J05AX
C01AA06;Lanatoside c;C01AA
N05AA06;Cyamemazine;N05AA
J01DI03;Faropenem;J01DI
R06AX07;Triprolidine;R06AX
D08AA01;Ethacridine lactate;D08AA
G03XC04;Ormeloxifene;G03XC
B01AC03;Picotamide;B01AC
R01AC06;Thonzylamine;R01AC
J01DC10;Cefprozil;J01DC
L01CE03;Etirinotecan pegol;L01CE
A12CC06;Magnesium lactate;A12CC
J07AH07;Meningococcus c, purified polysaccharides antigen conjugated;J07AH
C04AC03;Inositol nicotinate;C04AC
C01DX53;Oxyfedrine, combinations;C01DX
L02BB04;Enzalutamide;L02BB
J01FA03;Midecamycin;J01FA
L04AA22;Abetimus;L04AA
G01AF08;Tioconazole;G01AF
A06AD61;Lactulose, combinations;A06AD
V09XX02;Cobalt (58co) cyanocobalamine;V09XX
C01DA09;Trolnitrate;C01DA
C02KX05;Riociguat;C02KX
A11CC06;Calcifediol;A11CC
A10BD26;Metformin and lobeglitazone;A10BD
D08AE03;Phenol;D08AE
B01AC23;Cilostazol;B01AC
H01AC05;Mecasermin rinfabate;H01AC
C01BA08;Prajmaline;C01BA
C02CC05;Guanoclor;C02CC
D09AA13;Iodoform;D09AA
L01BB03;Tioguanine;L01BB
R02AB03;Fusafungine;R02AB
B03AA11;Ferrous iodine;B03AA
L04AA28;Belatacept;L04AA
B05BC02;Carbamide;B05BC
R01AB03;Tetryzoline;R01AB
A10AD02;Insulin (beef);A10AD
L01XF02;Alitretinoin;L01XF
C01BG07;Cibenzoline;C01BG
G03AA15;Chlormadinone and ethinylestradiol;G03AA
C05AX03;Other preparations, combinations;C05AX
B05BB04;Electrolytes in combination with other drugs;B05BB
R03AC17;Bitolterol;R03AC
G04BX14;Dapoxetine;G04BX
P02CA06;Fenbendazole;P02CA
L01XK03;Rucaparib;L01XK
V08AC02;Iotroxic acid;V08AC
S02DA30;Otologic analgesic and anesthetic combinations;S02DA
C07CB02;Metoprolol and other diuretics;C07CB
V03AN03;Helium;V03AN
J01ED02;Sulfalene;J01ED
R03AL08;Vilanterol, umeclidinium bromide and fluticasone furoate;R03AL
B02BC06;Thrombin;B02BC
G03DB07;Promegestone;G03DB
D06BB08;Ibacitabine;D06BB
P03AB51;Clofenotane, combinations;P03AB
B01AF04;Betrixaban;B01AF
R01AX06;Mupirocin;R01AX
J05AR10;Lopinavir and ritonavir;J05AR
L04AA33;Vedolizumab;L04AA
J01BA52;Thiamphenicol, combinations;J01BA
C07AB10;Epanolol;C07AB
C07AA12;Nadolol;C07AA
C03AA06;Trichlormethiazide;C03AA
G01AX05;Nifuratel;G01AX
C09DB06;Losartan and amlodipine;C09DB
B03BA04;Cobamamide;B03BA
A01AB14;Benzoxonium chloride;A01AB
M05BB04;Risedronic acid, calcium and colecalciferol, sequential;M05BB
C03AB04;Chlorothiazide and potassium;C03AB
L04AA39;Emapalumab;L04AA
H03AA04;Tiratricol;H03AA
G01AC05;Dequalinium;G01AC
N02BA09;Dipyrocetyl;N02BA
A16AB20;Pegunigalsidase alfa;A16AB
D06BA04;Sulfamethizole;D06BA
L01XX72;Tazemetostat;L01XX
M03BA72;Carisoprodol, combinations with psycholeptics;M03BA
P01BB02;Cycloguanil embonate;P01BB
J07AG54;Haemophilus influenza b, combinations with meningococcus c,y, conjugated;J07AG
C09BB05;Ramipril and felodipine;C09BB
R06AD07;Mequitazine;R06AD
L01XD06;Efaproxiral;L01XD
C03XA02;Conivaptan;C03XA
B05AX04;Stem cells from umbilical cord blood;B05AX
G02BA02;Plastic iud with copper;G02BA
A02BD10;Lansoprazole, amoxicillin and levofloxacin;A02BD
S01ED55;Carteolol, combinations;S01ED
L01AC03;Carboquone;L01AC
D01AE06;2-(4-chlorphenoxy)-ethanol;D01AE
G02CC03;Benzydamine;G02CC
D06AX08;Tyrothricin;D06AX
M02AA16;Feprazone;M02AA
C02CA06;Urapidil;C02CA
M01AA06;Kebuzone;M01AA
C02LC05;Moxonidine and diuretics;C02LC
C04AA01;Isoxsuprine;C04AA
A10BD05;Metformin and pioglitazone;A10BD
G03XC03;Lasofoxifene;G03XC
A02BD16;Omeprazole, amoxicillin and rifabutin;A02BD
B05CX04;Mannitol;B05CX
M05BX53;Strontium ranelate and colecalciferol;M05BX
C02AA05;Deserpidine;C02AA
R02AA14;Oxyquinoline;R02AA
A02BX06;Proglumide;A02BX
D08AC04;Hexamidine;D08AC
H05BX04;Etelcalcetide;H05BX
C07BB04;Acebutolol and thiazides;C07BB
D07CC06;Fluocortolone and antibiotics;D07CC
J01DE02;Cefpirome;J01DE
H02AA03;Desoxycortone;H02AA
L03AX04;Pegademase;L03AX
C04AX28;Ifenprodil;C04AX
L04AC14;Sarilumab;L04AC
G03CC04;Estrone;G03CC
A10AB03;Insulin (pork);A10AB
J01RA09;Ofloxacin and ornidazole;J01RA
G01AX16;Hexetidine;G01AX
A03AX03;Chlorbenzoxamine;A03AX
M03AC08;Fazadinium bromide;M03AC
L01BC08;Decitabine;L01BC
J01DB05;Cefadroxil;J01DB
B03AB04;Ferric hydroxide;B03AB
H01BA05;Ornipressin;H01BA
V08AC06;Iopanoic acid;V08AC
N06DX02;Ginkgo folium;N06DX
L03AA17;Pegteograstim;L03AA
B01AC18;Triflusal;B01AC
R03AC06;Hexoprenaline;R03AC
C02KC01;Pargyline;C02KC
N07XX10;Laquinimod;N07XX
A02BX11;Troxipide;A02BX
G03AA04;Megestrol and ethinylestradiol;G03AA
P01BE03;Artesunate;P01BE
N04BC08;Piribedil;N04BC
B02BD05;Coagulation factor vii;B02BD
P01AX01;Chiniofon;P01AX
M02AA27;Dexketoprofen;M02AA
S02AA09;Chlorhexidine;S02AA
C02LA02;Rescinnamine and diuretics;C02LA
C05BA04;Pentosan polysulfate sodium;C05BA
J01CA13;Ticarcillin;J01CA
L01XB01;Procarbazine;L01XB
C02LA08;Rauwolfia alkaloids, whole root and diuretics;C02LA
S01EB58;Aceclidine, combinations;S01EB
M04AB05;Lesinurad;M04AB
C03BA08;Metolazone;C03BA
C04AD02;Xantinol nicotinate;C04AD
J05AX31;Lenacapavir;J05AX
V09AB03;Iodine ioflupane (123i);V09AB
H05BA02;Calcitonin (pork natural);H05BA
M03BA04;Styramate;M03BA
N02BE51;Paracetamol, combinations excl. psycholeptics;N02BE
D01AC07;Tioconazole;D01AC
B05CA08;Ethacridine lactate;B05CA
D07AA01;Methylprednisolone;D07AA
R06AX17;Ketotifen;R06AX
J01XX10;Bacitracin;J01XX
A10BB08;Gliquidone;A10BB
N03AB52;Phenytoin, combinations;N03AB
D07AB19;Dexamethasone;D07AB
C07DA06;Timolol, thiazides and other diuretics;C07DA
A12CC05;Magnesium aspartate;A12CC
R03DA51;Diprophylline, combinations;R03DA
G01AB01;Acetarsol;G01AB
J05AP55;Sofosbuvir and velpatasvir;J05AP
J01CE04;Azidocillin;J01CE
C01BA71;Quinidine, combinations with psycholeptics;C01BA
J01EB20;Short-acting sulfonamide combinations;J01EB
J01DD15;Cefdinir;J01DD
A10BD25;Metformin, saxagliptin and dapagliflozin;A10BD
J05AR21;Dolutegravir and rilpivirine;J05AR
G01AA03;Amphotericin b;G01AA
V09AX06;Florbetaben (18f);V09AX
A10BX15;Imeglimin;A10BX
P01AA30;Tilbroquinol and tiliquinol;P01AA
D01AC18;Luliconazole;D01AC
N06AA19;Amineptine;N06AA
B02BX01;Etamsylate;B02BX
B03AA12;Ferrous sodium citrate;B03AA
B02BD11;Catridecacog;B02BD
L01DB05;Zorubicin;L01DB
A10AE54;Insulin glargine and lixisenatide;A10AE
B03AB10;Ferric maltol;B03AB
N02BB72;Metamizole sodium, combinations with psycholeptics;N02BB
R03AL03;Vilanterol and umeclidinium bromide;R03AL
A02BA51;Cimetidine, combinations;A02BA
A16AX15;Telotristat;A16AX
L01XF03;Bexarotene;L01XF
V09EA03;Technetium (99mtc) nanocolloid;V09EA
A10AD03;Insulin (pork);A10AD
R02AB04;Bacitracin;R02AB
P01AB51;Metronidazole and furazolidone;P01AB
R06AA06;Chlorphenoxamine;R06AA
J01RA14;Norfloxacin and metronidazole;J01RA
G03DB02;Megestrol;G03DB
P01AR02;Difetarsone;P01AR
S01AA19;Ampicillin;S01AA
J01FG02;Quinupristin/dalfopristin;J01FG
D10AD54;Isotretinoin, combinations;D10AD
B01AA01;Dicoumarol;B01AA
B02BC07;Collagen;B02BC
A12CC01;Magnesium chloride;A12CC
B01AC15;Aloxiprin;B01AC
C05AX04;Zinc preparations;C05AX
D08AK02;Phenylmercuric borate;D08AK
R01AX07;Hexamidine;R01AX
V03AB34;Fomepizole;V03AB
R05CB16;Mannitol;R05CB
R06AX19;Azelastine;R06AX
D04AA01;Thonzylamine;D04AA
J01ED03;Sulfametomidine;J01ED
H01CC03;Elagolix;H01CC
A08AA09;Mefenorex;A08AA
M03AC05;Hexafluronium;M03AC
L02BB05;Apalutamide;L02BB
R01AC07;Nedocromil;R01AC
J01DC11;Ceforanide;J01DC
R05CA06;Senega;R05CA
V04CC03;Sincalide;V04CC
B02BX06;Emicizumab;B02BX
S01XA07;Alum;S01XA
A03CA34;Propantheline and psycholeptics;A03CA
N02BA71;Acetylsalicylic acid, combinations with psycholeptics;N02BA
C01DX54;Benziodarone, combinations;C01DX
A10BD27;Metformin, linagliptin and empagliflozin;A10BD
A03CB02;Belladonna total alkaloids and psycholeptics;A03CB
G04BX06;Phenazopyridine;G04BX
P02CF01;Ivermectin;P02CF
L01CE04;Belotecan;L01CE
L01XX16;Mitoguazone;L01XX
A07BC30;Other intestinal adsorbent combinations in atc;A07BC
G03BB02;Androstanolone;G03BB
C02CC06;Guanazodine;C02CC
P01CB01;Meglumine antimonate;P01CB
M04AB02;Sulfinpyrazone;M04AB
D08AE04;Triclosan;D08AE
N06AA13;Iprindole;N06AA
R02AX02;Ibuprofen;R02AX
B01AD03;Anistreplase;B01AD
C05CA03;Diosmin;C05CA
S02BA08;Fluocinolone acetonide;S02BA
A02BX01;Carbenoxolone;A02BX
G02CC04;Flunoxaprofen;G02CC
N07AB02;Bethanechol;N07AB
R03BB07;Umeclidinium bromide;R03BB
N02BE73;Phenacetin, combinations with psycholeptics;N02BE
D01AE07;Chlorphenesin;D01AE
J01EB01;Sulfaisodimidine;J01EB
A03AB10;Hexocyclium;A03AB
P03BA03;Decamethrin;P03BA
S01AD06;Vidarabine;S01AD
A10BD06;Glimepiride and pioglitazone;A10BD
G01AD01;Lactic acid;G01AD
P01AA52;Clioquinol, combinations;P01AA
N05AB06;Trifluoperazine;N05AB
A02BD11;Pantoprazole, amoxicillin, clarithromycin and metronidazole;A02BD
V09DB03;Technetium (99mtc) millimicrospheres;V09DB
C09AA14;Temocapril;C09AA
C03EA05;Mebutizide and potassium-sparing agents;C03EA
R02AA15;Povidone-iodine;R02AA
C02AA06;Methoserpidine;C02AA
C01DA52;Glyceryl trinitrate, combinations;C01DA
C10AX08;Policosanol;C10AX
C01BD05;Ibutilide;C01BD
D08AX04;Tosylchloramide sodium;D08AX
J01DE03;Cefozopran;J01DE
G01AE10;Combinations of sulfonamides;G01AE
G02AC01;Methylergometrine and oxytocin;G02AC
R05DB09;Oxeladin;R05DB
L03AX05;Pidotimod;L03AX
C08CA14;Cilnidipine;C08CA
C05AA11;Fluocinonide;C05AA
M02AA02;Mofebutazone;M02AA
M03BX07;Tetrazepam;M03BX
L01XD01;Porfimer sodium;L01XD
G03CC05;Diethylstilbestrol;G03CC
L01CC01;Demecolcine;L01CC
L01EB04;Osimertinib;L01EB
N06AB07;Alaproclate;N06AB
M01AB11;Acemetacin;M01AB
J01FA15;Telithromycin;J01FA
R01AA14;Epinephrine;R01AA
R03DA74;Theophylline, combinations with psycholeptics;R03DA
M05BB05;Alendronic acid, calcium and colecalciferol, sequential;M05BB
A12CA02;Sodium sulfate;A12CA
L04AA34;Alemtuzumab;L04AA
A11AA01;Multivitamins and iron;A11AA
R06AD08;Oxomemazine;R06AD
D06BA05;Sulfanilamide;D06BA
L01XX73;Sotorasib;L01XX
A11CA02;Betacarotene;A11CA
R05DA06;Normethadone;R05DA
J01CA14;Metampicillin;J01CA
A03FA04;Bromopride;A03FA
P01AX02;Emetine;P01AX
L01XA04;Satraplatin;L01XA
S01GA03;Xylometazoline;S01GA
B05CA03;Nitrofural;B05CA
J01EE02;Sulfadiazine and trimethoprim;J01EE
M01AE18;Naproxcinod;M01AE
C02LA03;Deserpidine and diuretics;C02LA
A02BX12;Bismuth subnitrate;A02BX
B05XB03;Lysine;B05XB
D08AA02;Aminoacridine;D08AA
H05BA03;Calcitonin (human synthetic);H05BA
J01DD10;Cefetamet;J01DD
M02AA28;Piketoprofen;M02AA
A10BD17;Metformin and acarbose;A10BD
V10AA02;Yttrium (90y) ferrihydroxide colloid;V10AA
L04AC20;Netakimab;L04AC
V09AX01;Indium (111in) pentetic acid;V09AX
C03BB04;Chlortalidone and potassium;C03BB
A03DA01;Tropenzilone and analgesics;A03DA
P01AC02;Clefamide;P01AC
D09AA12;Chlorhexidine;D09AA
R01AD06;Betamethasone;R01AD
B02AB04;Camostat;B02AB
J01XX11;Tedizolid;J01XX
V03AB29;Cholinesterase;V03AB
V03AE05;Sucroferric oxyhydroxide;V03AE
M03BA05;Febarbamate;M03BA
J07AJ51;Pertussis, inactivated, whole cell, combinations with toxoids;J07AJ
R07AB06;Prethcamide;R07AB
C03BA82;Clorexolone, combinations with psycholeptics;C03BA
G02AB02;Ergot alkaloids;G02AB
J01RA04;Spiramycin and metronidazole;J01RA
S01AA09;Tetracycline;S01AA
G01AA04;Candicidin;G01AA
V08AC01;Iodoxamic acid;V08AC
L03AA12;Ancestim;L03AA
N06AF06;Iproclozide;N06AF
J01MA23;Delafloxacin;J01MA
J05AP56;Sofosbuvir, velpatasvir and voxilaprevir;J05AP
R03BA09;Fluticasone furoate;R03BA
L01XG02;Carfilzomib;L01XG
V09EB02;Technetium (99mtc) microspheres;V09EB
A10AE02;Insulin (beef);A10AE
L01XX51;Talimogene laherparepvec;L01XX
C01CA17;Midodrine;C01CA
L01DC04;Ixabepilone;L01DC
D07AC15;Beclometasone;D07AC
L01BC03;Tegafur;L01BC
A12BA04;Potassium hydrogencarbonate;A12BA
R06AB05;Pheniramine;R06AB
R03AB03;Orciprenaline;R03AB
A02BC54;Rabeprazole, combinations;A02BC
D06AA01;Demeclocycline;D06AA
B02AA01;Aminocaproic acid;B02AA
N02AB52;Pethidine, combinations excl. psycholeptics;N02AB
V08AD02;Iopydol;V08AD
A10BG01;Troglitazone;A10BG
R03AC07;Isoetarine;R03AC
P02CX03;Moxidectin;P02CX
G03CA06;Chlorotrianisene;G03CA
P03AC54;Permethrin, combinations;P03AC
A03DA06;Trospium and analgesics;A03DA
P01BE04;Artemotil;P01BE
C02LF01;Guanethidine and diuretics;C02LF
D08AK06;Thiomersal;D08AK
A10AC03;Insulin (pork);A10AC
H03AA03;Combinations of levothyroxine and liothyronine;H03AA
V03AN04;Nitrogen;V03AN
C01AX02;Peruvoside;C01AX
J01CE10;Benzathine phenoxymethylpenicillin;J01CE
M03AA01;Alcuronium;M03AA
R06AE01;Buclizine;R06AE
G02BA01;Plastic iud;G02BA
V09CA06;Technetium (99mtc) ethylenedicysteine;V09CA
R06AX29;Bilastine;R06AX
B01AA11;Tioclomarol;B01AA
V09XA02;Iodocholesterol (131i);V09XA
B03AD03;Ferrous sulfate;B03AD
S01CA10;Fluocinolone acetonide and antiinfectives;S01CA
S01LA06;Brolucizumab;S01LA
A10BK03;Empagliflozin;A10BK
A10BJ05;Dulaglutide;A10BJ
G01AF13;Azanidazole;G01AF
J01EC03;Sulfamoxole;J01EC
G03FA06;Etynodiol and estrogen;G03FA
A02BD01;Omeprazole, amoxicillin and metronidazole;A02BD
J01RA15;Cefixime and ornidazole;J01RA
J01EB05;Sulfafurazole;J01EB
C10BA08;Atorvastatin and omega-3 fatty acids;C10BA
M03BB72;Chlormezanone, combinations with psycholeptics;M03BB
D08AJ02;Cetrimonium;D08AJ
R03AL04;Indacaterol and glycopyrronium bromide;R03AL
M01AG04;Meclofenamic acid;M01AG
J01DB11;Cefroxadine;J01DB
L01XX62;Ivosidenib;L01XX
N05BB51;Hydroxyzine, combinations;N05BB
J01FA14;Flurithromycin;J01FA
R01AA09;Tramazoline;R01AA
G02BB02;Vaginal ring with progestogen;G02BB
P02CE01;Levamisole;P02CE
C07AB06;Bevantolol;C07AB
D11AX22;Ivermectin;D11AX
P03BX06;Etohexadiol;P03BX
H01AC06;Tesamorelin;H01AC
C01DX22;Vericiguat;C01DX
V03AB02;Nalorphine;V03AB
L01AD03;Semustine;L01AD
D08AJ08;Benzethonium chloride;D08AJ
D07BA04;Hydrocortisone and antiseptics;D07BA
M01AB06;Alclofenac;M01AB
A06AB52;Bisacodyl, combinations;A06AB
C09BX02;Perindopril and bisoprolol;C09BX
M02AA06;Etofenamate;M02AA
G03CC03;Methallenestril;G03CC
M04AA02;Tisopurine;M04AA
C04AX19;Suloctidil;C04AX
N05AD09;Fluanisone;N05AD
G03BA02;Methyltestosterone;G03BA
N01BB08;Articaine;N01BB
R03AL09;Formoterol, glycopyrronium bromide and beclometasone;R03AL
C03AB03;Hydrochlorothiazide and potassium;C03AB
J01DF02;Carumonam;J01DF
J05AX10;Maribavir;J05AX
G01AF18;Flutrimazole;G01AF
G04BX15;Pentosan polysulfate sodium;G04BX
M05BX07;Vosoritide;M05BX
L03AB02;Interferon beta natural;L03AB
J06AA05;Gas-gangrene sera;J06AA
M01AB17;Bufexamac;M01AB
H02AB03;Fluocortolone;H02AB
L01EM04;Duvelisib;L01EM
C04AA02;Buphenine;C04AA
M02AA03;Clofezone;M02AA
A06AA51;Liquid paraffin, combinations;A06AA
C08CA15;Benidipine;C08CA
S01BA08;Medrysone;S01BA
G01AF15;Butoconazole;G01AF
N06AB02;Zimeldine;N06AB
A02AB10;Aluminium antacid compound combinations;A02AB
D08AX05;Isopropanol;D08AX
A04AA55;Palonosetron, combinations;A04AA
D08AC05;Polihexanide;D08AC
L01EB05;Rociletinib;L01EB
C09DB02;Olmesartan medoxomil and amlodipine;C09DB
M03BX08;Cyclobenzaprine;M03BX
N02BG09;Methoxyflurane;N02BG
C03BD01;Theobromine;C03BD
N02BA05;Salicylamide;N02BA
J01FA16;Solithromycin;J01FA
L04AA35;Begelomab;L04AA
H05BX05;Calcifediol;H05BX
N06AX05;Trazodone;N06AX
M05BB06;Alendronic acid and alfacalcidol, sequential;M05BB
A03AB53;Oxyphenonium, combinations;A03AB
C09CA10;Fimasartan;C09CA
G04CX03;Mepartricin;G04CX
P02DX02;Dichlorophen;P02DX
D06BA06;Sulfamerazine;D06BA
V08AA10;Diodone;V08AA
A16AB12;Elosulfase alfa;A16AB
V06DC02;Fructose;V06DC
J01MA09;Sparfloxacin;J01MA
C09DX05;Valsartan and nebivolol;C09DX
A10BJ02;Liraglutide;A10BJ
C09BX04;Perindopril, bisoprolol and amlodipine;C09BX
C09XA53;Aliskiren and amlodipine;C09XA
C05CA04;Troxerutin;C05CA
L01EX08;Lenvatinib;L01EX
M01AA02;Mofebutazone;M01AA
A10BD01;Phenformin and sulfonylureas;A10BD
R03BB08;Revefenacin;R03BB
N02BE74;Bucetin, combinations with psycholeptics;N02BE
C07AB11;S-atenolol;C07AB
C03AB05;Polythiazide and potassium;C03AB
S01AD07;Famciclovir;S01AD
C02AA01;Rescinnamine;C02AA
P01BX01;Halofantrine;P01BX
A03AD30;Moxaverine;A03AD
J07BD51;Measles, combinations with mumps, live attenuated;J07BD
N05AB07;Acetophenazine;N05AB
N05BA16;Nordazepam;N05BA
D07BA01;Prednisolone and antiseptics;D07BA
D07CC02;Fluocinolone acetonide and antibiotics;D07CC
R01AA06;Tetryzoline;R01AA
C10AC03;Colextran;C10AC
H03AA05;Thyroid gland preparations;H03AA
C09DB07;Candesartan and amlodipine;C09DB
R03AK05;Reproterol and sodium cromoglicate;R03AK
N02AJ08;Codeine and ibuprofen;N02AJ
N04BA06;Etilevodopa and decarboxylase inhibitor;N04BA
P01CX03;Eflornithine;P01CX
G02AB03;Ergometrine;G02AB
N02BE53;Phenacetin, combinations excl. psycholeptics;N02BE
C01BC07;Lorcainide;C01BC
P01CC01;Nifurtimox;P01CC
C03BB05;Mefruside and potassium;C03BB
H01BB01;Demoxytocin;H01BB
N07BB05;Nalmefene;N07BB
V10AA03;Yttrium (90y) silicate colloid;V10AA
N02AX51;Tilidine and naloxone;N02AX
C03AA13;Mebutizide;C03AA
J01RA05;Levofloxacin and ornidazole;J01RA
G01AX12;Ciclopirox;G01AX
L02AA03;Ethinylestradiol;L02AA
A01AB21;Chlortetracycline;A01AB
R03BA04;Betamethasone;R03BA
N01AH51;Fentanyl, combinations;N01AH
R03CC05;Hexoprenaline;R03CC
D07AC16;Hydrocortisone aceponate;D07AC
L01BC04;Carmofur;L01BC
L01XG03;Ixazomib;L01XG
D07XB03;Fluprednidene;D07XB
L01EA06;Asciminib;L01EA
N05BC04;Mebutamate;N05BC
R06AX04;Phenindamine;R06AX
P02CB01;Piperazine;P02CB
C02LG02;Hydralazine and diuretics;C02LG
C01CA18;Octopamine;C01CA
M09AX11;Palovarotene;M09AX
N06BX08;Pirisudanol;N06BX
R06AC04;Tripelennamine;R06AC
A12BA05;Potassium gluconate;A12BA
S03AA05;Hexamidine;S03AA
R06AB06;Dexbrompheniramine;R06AB
D07AB06;Fluorometholone;D07AB
M01AE13;Ibuproxam;M01AE
N07BC06;Diamorphine;N07BC
G03CA01;Ethinylestradiol;G03CA
D09AA04;Phenylmercuric nitrate;D09AA
V04CJ01;Thyrotropin;V04CJ
A10BD12;Pioglitazone and sitagliptin;A10BD
N01BA52;Procaine, combinations;N01BA
D06AX15;Rifamycin;D06AX
M02AA23;Indometacin;M02AA
C01CE03;Enoximone;C01CE
C02LA04;Methoserpidine and diuretics;C02LA
C05AD04;Cinchocaine;C05AD
A03FA05;Alizapride;A03FA
R03AC08;Pirbuterol;R03AC
L01CA03;Vindesine;L01CA
D03AX09;Crilanomer;D03AX
N02BB71;Phenazone, combinations with psycholeptics;N02BB
D11AC08;Sulfur compounds;D11AC
G04BE10;Avanafil;G04BE
V04CD03;Sermorelin;V04CD
N06AA18;Dimetacrine;N06AA
D08AA03;Euflavine;D08AA
C04AD04;Etofylline nicotinate;C04AD
L04AA55;Sutimlimab;L04AA
C08DA02;Gallopamil;C08DA
L01XA05;Polyplatillen;L01XA
G01AX17;Dapivirine;G01AX
B05CA04;Sulfamethizole;B05CA
A10BB04;Glibornuride;A10BB
S01GA04;Oxymetazoline;S01GA
S01GX11;Alcaftadine;S01GX
A04AD51;Scopolamine, combinations;A04AD
N05CA09;Vinbarbital;N05CA
J01XX12;Lefamulin;J01XX
J05AP51;Sofosbuvir and ledipasvir;J05AP
B01AC56;Acetylsalicylic acid, combinations with proton pump inhibitors;B01AC
L03AB13;Peginterferon beta-1a;L03AB
L04AC21;Bimekizumab;L04AC
V09CX03;Sodium iothalamate (125i);V09CX
J01DD11;Cefpiramide;J01DD
L01AG01;Etoglucid;L01AG
N04AA08;Dexetimide;N04AA
J01DD52;Ceftazidime and beta-lactamase inhibitor;J01DD
C01BB03;Tocainide;C01BB
V03AB24;Digitalis antitoxin;V03AB
R01AD07;Tixocortol;R01AD
D08AJ03;Cetylpyridinium;D08AJ
A03AX10;Isometheptene;A03AX
G03DB04;Nomegestrol;G03DB
D06BB05;Inosine;D06BB
V09XX04;Ferric (59fe) citrate;V09XX
A10BJ06;Semaglutide;A10BJ
P03BX01;Diethyltoluamide;P03BX
C10BA09;Rosuvastatin and fenofibrate;C10BA
C08EA02;Bepridil;C08EA
B01AF01;Rivaroxaban;B01AF
H01AC07;Somapacitan;H01AC
B01AC25;Cangrelor;B01AC
N05AD04;Moperone;N05AD
J01DB12;Ceftezole;J01DB
C01CX09;Angiotensin ii;C01CX
N06BA06;Fencamfamin;N06BA
C10AX07;Magnesium pyridoxal 5-phosphate glutamate;C10AX
P02CA02;Tiabendazole;P02CA
G04BA03;Calcium chloride;G04BA
G04BX10;Succinimide;G04BX
M02AA01;Phenylbutazone;M02AA
P01AB52;Metronidazole and diloxanide;P01AB
A03CA03;Oxyphencyclimine and psycholeptics;A03CA
G01AE01;Sulfatolamide;G01AE
V09GA05;Technetium (99mtc) furifosmin;V09GA
A16AX20;Lonafarnib;A16AX
C09XA01;Remikiren;C09XA
M01AB07;Bumadizone;M01AB
A16AB11;Taliglucerase alfa;A16AB
V03AB03;Edetates;V03AB
B02BX02;Carbazochrome;B02BX
R06AA11;Dimenhydrinate;R06AA
V04CX07;Edrophonium;V04CX
S01AE06;Gatifloxacin;S01AE
M04AA03;Febuxostat;M04AA
C02AC04;Tolonidine;C02AC
C09CA05;Tasosartan;C09CA
J07BJ51;Rubella, combinations with mumps, live attenuated;J07BJ
R05CA08;Creosote;R05CA
C09BX03;Ramipril, amlodipine and hydrochlorothiazide;C09BX
A06AB53;Dantron, combinations;A06AB
R03AC19;Olodaterol;R03AC
G01AF19;Sertaconazole;G01AF
G02AD01;Dinoprost;G02AD
G04BX16;Tiopronin;G04BX
M02AB02;Zucapsaicin;M02AB
V03AN05;Medical air;V03AN
A10AC04;Insulin lispro;A10AC
L01BA05;Pralatrexate;L01BA
R06AX24;Epinastine;R06AX
V09CA01;Technetium (99mtc) pentetic acid;V09CA
B01AA12;Fluindione;B01AA
V04CG04;Pentagastrin;V04CG
C07AB01;Practolol;C07AB
J01RA10;Ciprofloxacin and metronidazole;J01RA
H01CB04;Vapreotide;H01CB
S01LA07;Abicipar pegol;S01LA
A10BK04;Ertugliflozin;A10BK
A12CB02;Zinc gluconate;A12CB
L01FF09;Tislelizumab;L01FF
V03AH01;Diazoxide;V03AH
M03AA02;Tubocurarine;M03AA
C01AC03;Cymarin;C01AC
D01AA06;Mepartricin;D01AA
C02LG01;Dihydralazine and diuretics;C02LG
C10AX18;Volanesorsen;C10AX
L03AX15;Mifamurtide;L03AX
C10AB09;Etofibrate;C10AB
R02AD01;Benzocaine;R02AD
J05AP09;Dasabuvir;J05AP
R06AC03;Chloropyramine;R06AC
M02AA12;Naproxen;M02AA
A16AB22;Avalglucosidase alfa;A16AB
L04AA45;Filgotinib;L04AA
L01EA05;Ponatinib;L01EA
N06AA08;Dibenzepin;N06AA
J01AA08;Minocycline;J01AA
V09DB04;Technetium (99mtc) tin colloid;V09DB
A10BH07;Evogliptin;A10BH
C02CA02;Indoramin;C02CA
D07AB05;Fluperolone;D07AB
C05BB05;Phenol;C05BB
C04AF01;Kallidinogenase;C04AF
M01AE08;Pirprofen;M01AE
M09AX06;Eteplirsen;M09AX
L04AC11;Siltuximab;L04AC
A03AX30;Trimethyldiphenylpropylamine;A03AX
C02LB01;Methyldopa (levorotatory) and diuretics;C02LB
C07DB01;Atenolol, thiazides and other diuretics;C07DB
N01AB05;Trichloroethylene;N01AB
D07AC14;Methylprednisolone aceponate;D07AC
L04AA03;Antilymphocyte immunoglobulin (horse);L04AA
A11HA30;Dexpanthenol;A11HA
M02AA18;Meclofenamic acid;M02AA
